elapsed_s,tflops,gpu_uuid
1.4970202445983887,155.84061658784853,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.5040953159332275,155.88586682219994,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.511171579360962,155.95449289856182,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.518219232559204,156.59061561847787,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.5252525806427002,156.84221851579028,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.5322885513305664,156.88590680231715,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.5393285751342773,156.704877524265,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.5463616847991943,156.84221851579028,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.553396463394165,156.81930630233418,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.560396671295166,157.671335944161,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.5673959255218506,157.69449782534286,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.5744004249572754,157.57877795650106,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.5814201831817627,157.2096408669873,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.588437795639038,157.1866211862654,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.5954406261444092,157.5556608194022,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.6024374961853027,157.76400272840112,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.6094322204589844,157.76400272840112,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.6164169311523438,158.0891960215094,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.6233761310577393,158.53267464781274,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.6303319931030273,158.57950196413287,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.6372814178466797,158.78836430470642,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.6442310810089111,158.74581778275882,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.6511836051940918,158.76708819332057,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.6581330299377441,158.81405411449,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.6650850772857666,158.7436211123628,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.6720352172851562,158.69669683396387,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.6789820194244385,158.81405411449,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.6859347820281982,158.79057314860685,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.692885398864746,158.79057314860685,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.6998405456542969,158.71868606215972,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.7067904472351074,158.72015004230832,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.7137360572814941,158.83755296733324,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.7206799983978271,158.84048534195114,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.727630376815796,158.72015004230832,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.7345795631408691,158.83607587933352,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.7415285110473633,158.81405411449,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.7484827041625977,158.71941804885822,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.7554278373718262,158.76708819332057,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.762378215789795,158.7436211123628,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.7693326473236084,158.72015004230832,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.7763018608093262,158.3222989423058,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.78330397605896,157.6973881464832,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.7902946472167969,157.787191845042,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.7972846031188965,157.787191845042,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.8042750358581543,157.8335797315903,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.8112671375274658,157.76400272840112,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.8182945251464844,157.0716559281894,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.825336217880249,156.72775631006027,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.832380771636963,156.65915062903977,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.8394150733947754,156.7735126112477,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.8464550971984863,156.75063112153018,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.8534963130950928,156.75063112153018,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.8605327606201172,156.81930630233418,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.8675754070281982,156.704877524265,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.8746232986450195,156.5221299220563,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
